time,1,smooth
2022-01-01 06:02:27,130.88,130.69613333333334
2022-01-01 06:02:28,130.14,130.58826666666667
2022-01-01 06:02:29,129.45,130.4830333333333
2022-01-01 06:02:30,128.92,130.3834
2022-01-01 06:02:31,128.55,130.2928
2022-01-01 06:02:32,128.26,130.21233333333336
2022-01-01 06:02:33,127.98,130.13816666666668
2022-01-01 06:02:34,127.65,130.06376666666665
2022-01-01 06:02:35,127.25,129.98433333333335
2022-01-01 06:02:36,126.79,129.89923333333334
2022-01-01 06:02:37,126.28,129.81096666666664
2022-01-01 06:02:38,125.79,129.7233
2022-01-01 06:02:39,125.33,129.639
2022-01-01 06:02:40,124.94,129.55906666666667
2022-01-01 06:02:41,124.6,129.48313333333334
2022-01-01 06:02:42,124.3,129.41010000000003
2022-01-01 06:02:43,123.99,129.33893333333333
2022-01-01 06:02:44,123.63,129.26926666666665
2022-01-01 06:02:45,123.23,129.2012
2022-01-01 06:02:46,122.8,129.13533333333334
2022-01-01 06:02:47,122.4,129.07173333333333
2022-01-01 06:02:48,121.99,129.00986666666665
2022-01-01 06:02:49,121.61,128.94866666666667
2022-01-01 06:02:50,121.25,128.8871
2022-01-01 06:02:51,120.91,128.82476666666668
2022-01-01 06:02:52,120.58,128.76183333333333
2022-01-01 06:02:53,120.25,128.6988
2022-01-01 06:02:54,119.95,128.63603333333333
2022-01-01 06:02:55,119.66,128.57403333333332
2022-01-01 06:02:56,119.36,128.5129
2022-01-01 06:02:57,119.06,128.4526
2022-01-01 06:02:58,118.78,128.39273333333333
2022-01-01 06:02:59,118.46,128.33336666666668
2022-01-01 06:03:00,118.17,128.2756333333333
2022-01-01 06:03:01,117.87,128.22083333333333
2022-01-01 06:03:02,117.59,128.16926666666666
2022-01-01 06:03:03,117.33,128.1217
2022-01-01 06:03:04,117.12,128.0811
2022-01-01 06:03:05,117.01,128.05196666666666
2022-01-01 06:03:06,116.95,128.03666666666666
2022-01-01 06:03:07,116.95,128.03366666666668
2022-01-01 06:03:08,116.99,128.03886666666668
2022-01-01 06:03:09,117.06,128.0484
2022-01-01 06:03:10,117.14,128.06046666666666
2022-01-01 06:03:11,117.12,128.07556666666667
2022-01-01 06:03:12,116.87,128.0951
2022-01-01 06:03:13,116.42,128.12046666666666
2022-01-01 06:03:14,115.89,128.1517
2022-01-01 06:03:15,115.41,128.1879
2022-01-01 06:03:16,115.1,128.22786666666667
2022-01-01 06:03:17,114.88,128.27106666666666
2022-01-01 06:03:18,114.65,128.31763333333333
2022-01-01 06:03:19,114.35,128.36816666666667
2022-01-01 06:03:20,113.91,128.42350000000002
2022-01-01 06:03:21,113.39,128.4844
2022-01-01 06:03:22,113.1,128.5514
2022-01-01 06:03:23,113.36,128.6249
2022-01-01 06:03:24,114.04,128.70503333333335
2022-01-01 06:03:25,114.79,128.7916
2022-01-01 06:03:26,115.69,128.88433333333333
2022-01-01 06:03:27,117.47,128.98263333333333
2022-01-01 06:03:28,120.52,129.0859
2022-01-01 06:03:29,124.21,129.19336666666666
2022-01-01 06:03:30,127.36,129.3043
2022-01-01 06:03:31,129.29,129.41783333333336
2022-01-01 06:03:32,130.12,129.53300000000002
2022-01-01 06:03:33,130.5,129.64883333333333
2022-01-01 06:03:34,131.05,129.7644
2022-01-01 06:03:35,132.03,129.87913333333333
2022-01-01 06:03:36,133.31,129.99273333333332
2022-01-01 06:03:37,134.62,130.10486666666665
2022-01-01 06:03:38,135.66,130.21496666666667
2022-01-01 06:03:39,136.39,130.32203333333334
2022-01-01 06:03:40,136.99,130.42413333333334
2022-01-01 06:03:41,137.66,130.51863333333336
2022-01-01 06:03:42,138.58,130.60413333333335
2022-01-01 06:03:43,139.8,130.6831
2022-01-01 06:03:44,141.25,130.76136666666665
2022-01-01 06:03:45,142.86,130.8439666666667
2022-01-01 06:03:46,144.5,130.93233333333333
2022-01-01 06:03:47,146.09,131.02446666666668
2022-01-01 06:03:48,147.55,131.11716666666666
2022-01-01 06:03:49,148.89,131.20803333333333
2022-01-01 06:03:50,150.11,131.2961
2022-01-01 06:03:51,151.18,131.38090000000003
2022-01-01 06:03:52,152.05,131.4614
2022-01-01 06:03:53,152.72,131.53723333333332
2022-01-01 06:03:54,153.13,131.60866666666666
2022-01-01 06:03:55,153.28,131.67483333333334
2022-01-01 06:03:56,153.21,131.73226666666667
2022-01-01 06:03:57,152.95,131.7767
2022-01-01 06:03:58,152.61,131.80676666666668
2022-01-01 06:03:59,152.22,131.82526666666666
2022-01-01 06:04:00,151.79,131.8368
2022-01-01 06:04:01,151.2,131.8449
2022-01-01 06:04:02,150.23,131.85073333333332
2022-01-01 06:04:03,148.53,131.85356666666667
2022-01-01 06:04:04,145.75,131.85183333333333
2022-01-01 06:04:05,142.31,131.84433333333334
2022-01-01 06:04:06,139.61,131.83083333333335
2022-01-01 06:04:07,138.82,131.81196666666668
2022-01-01 06:04:08,139.82,131.7886333333333
2022-01-01 06:04:09,141.35,131.76153333333332
2022-01-01 06:04:10,142.29,131.73056666666665
2022-01-01 06:04:11,142.1,131.6954
2022-01-01 06:04:12,140.97,131.6552
2022-01-01 06:04:13,139.43,131.60926666666666
2022-01-01 06:04:14,138.05,131.5571
2022-01-01 06:04:15,137.06,131.49823333333333
2022-01-01 06:04:16,136.51,131.43246666666667
2022-01-01 06:04:17,136.23,131.3598333333333
2022-01-01 06:04:18,135.96,131.28076666666666
2022-01-01 06:04:19,135.55,131.19583333333333
2022-01-01 06:04:20,134.96,131.10576666666665
2022-01-01 06:04:21,134.29,131.0116
2022-01-01 06:04:22,133.67,130.9141
2022-01-01 06:04:23,133.12,130.8141
2022-01-01 06:04:24,132.69,130.71223333333333
2022-01-01 06:04:25,132.36,130.60886666666667
2022-01-01 06:04:26,132.11,130.50436666666667
2022-01-01 06:04:27,131.9,130.3992333333333
2022-01-01 06:04:28,131.61,130.29393333333334
2022-01-01 06:04:29,131.15,130.1893
2022-01-01 06:04:30,130.5,130.08613333333332
2022-01-01 06:04:31,129.75,129.98603333333335
2022-01-01 06:04:32,129.11,129.89123333333333
2022-01-01 06:04:33,128.7,129.80486666666667
2022-01-01 06:04:34,128.46,129.72809999999998
2022-01-01 06:04:35,128.31,129.6575333333333
2022-01-01 06:04:36,128.13,129.58653333333334
2022-01-01 06:04:37,127.86,129.51023333333333
2022-01-01 06:04:38,127.49,129.4283
2022-01-01 06:04:39,127.03,129.34356666666667
2022-01-01 06:04:40,126.58,129.26003333333333
2022-01-01 06:04:41,126.16,129.18026666666668
2022-01-01 06:04:42,125.79,129.10493333333335
2022-01-01 06:04:43,125.43,129.0331
2022-01-01 06:04:44,125.08,128.9633
2022-01-01 06:04:45,124.7,128.8944
2022-01-01 06:04:46,124.32,128.82603333333336
2022-01-01 06:04:47,123.9,128.75856666666667
2022-01-01 06:04:48,123.5,128.69273333333334
2022-01-01 06:04:49,123.11,128.62886666666668
2022-01-01 06:04:50,122.72,128.56703333333334
2022-01-01 06:04:51,122.35,128.50696666666667
2022-01-01 06:04:52,121.99,128.44853333333336
2022-01-01 06:04:53,121.64,128.3914
2022-01-01 06:04:54,121.28,128.33496666666667
2022-01-01 06:04:55,120.92,128.27849999999998
2022-01-01 06:04:56,120.56,128.22150000000002
2022-01-01 06:04:57,120.24,128.16446666666664
2022-01-01 06:04:58,119.91,128.10813333333334
2022-01-01 06:04:59,119.61,128.05323333333334
2022-01-01 06:05:00,119.3,127.99980000000001
2022-01-01 06:05:01,118.97,127.94716666666667
2022-01-01 06:05:02,118.61,127.8945
2022-01-01 06:05:03,118.24,127.84100000000001
2022-01-01 06:05:04,117.84,127.78649999999999
2022-01-01 06:05:05,117.45,127.73216666666667
2022-01-01 06:05:06,117.09,127.68023333333333
2022-01-01 06:05:07,116.77,127.63233333333332
2022-01-01 06:05:08,116.44,127.58896666666665
2022-01-01 06:05:09,116.14,127.55099999999999
2022-01-01 06:05:10,115.89,127.52166666666666
2022-01-01 06:05:11,115.72,127.50443333333334
2022-01-01 06:05:12,115.63,127.50006666666668
2022-01-01 06:05:13,115.61,127.50566666666666
2022-01-01 06:05:14,115.63,127.51716666666667
2022-01-01 06:05:15,115.71,127.53176666666667
2022-01-01 06:05:16,115.75,127.54883333333333
2022-01-01 06:05:17,115.69,127.56953333333334
2022-01-01 06:05:18,115.41,127.59519999999999
2022-01-01 06:05:19,114.92,127.62653333333333
2022-01-01 06:05:20,114.34,127.66306666666667
2022-01-01 06:05:21,113.82,127.70366666666666
2022-01-01 06:05:22,113.45,127.7474
2022-01-01 06:05:23,113.16,127.794
2022-01-01 06:05:24,112.91,127.84410000000001
2022-01-01 06:05:25,112.57,127.89846666666666
2022-01-01 06:05:26,112.12,127.95776666666667
2022-01-01 06:05:27,111.54,128.0225
2022-01-01 06:05:28,111.11,128.09293333333335
2022-01-01 06:05:29,111.21,128.16926666666666
2022-01-01 06:05:30,111.84,128.2517
2022-01-01 06:05:31,112.63,128.3400333333333
2022-01-01 06:05:32,113.59,128.43413333333336
2022-01-01 06:05:33,115.37,128.53349999999998
2022-01-01 06:05:34,118.39,128.63739999999999
2022-01-01 06:05:35,122.11,128.745
2022-01-01 06:05:36,125.37,128.85523333333333
2022-01-01 06:05:37,127.46,128.96726666666666
2022-01-01 06:05:38,128.43,129.08003333333332
2022-01-01 06:05:39,128.86,129.19253333333333
2022-01-01 06:05:40,129.43,129.304
2022-01-01 06:05:41,130.39,129.41410000000002
2022-01-01 06:05:42,131.72,129.52306666666667
2022-01-01 06:05:43,133.06,129.63143333333335
2022-01-01 06:05:44,134.15,129.73916666666668
2022-01-01 06:05:45,134.92,129.84493333333333
2022-01-01 06:05:46,135.56,129.94606666666667
2022-01-01 06:05:47,136.26,130.03883333333334
2022-01-01 06:05:48,137.15,130.12220000000002
2022-01-01 06:05:49,138.3,130.2
2022-01-01 06:05:50,139.67,130.2788
2022-01-01 06:05:51,141.2,130.36346666666665
2022-01-01 06:05:52,142.84,130.4546
2022-01-01 06:05:53,144.53,130.54846666666666
2022-01-01 06:05:54,146.16,130.6396
2022-01-01 06:05:55,147.71,130.72413333333333
2022-01-01 06:05:56,149.1,130.8014
2022-01-01 06:05:57,150.29,130.87176666666667
2022-01-01 06:05:58,151.26,130.9336
2022-01-01 06:05:59,152.0,130.98369999999997
2022-01-01 06:06:00,152.49,131.02023333333332
2022-01-01 06:06:01,152.73,131.04483333333332
2022-01-01 06:06:02,152.72,131.06113333333334
2022-01-01 06:06:03,152.49,131.0725666666667
2022-01-01 06:06:04,152.17,131.08073333333334
2022-01-01 06:06:05,151.81,131.0854
2022-01-01 06:06:06,151.39,131.0853
2022-01-01 06:06:07,150.84,131.0797
2022-01-01 06:06:08,149.93,131.0686333333333
2022-01-01 06:06:09,148.31,131.05290000000002
2022-01-01 06:06:10,145.67,131.03320000000002
2022-01-01 06:06:11,142.4,131.00966666666665
2022-01-01 06:06:12,139.8,130.98176666666666
2022-01-01 06:06:13,139.03,130.94866666666667
2022-01-01 06:06:14,139.91,130.90956666666665
2022-01-01 06:06:15,141.31,130.86403333333334
2022-01-01 06:06:16,142.16,130.81196666666665
2022-01-01 06:06:17,141.96,130.75346666666664
2022-01-01 06:06:18,140.88,130.6887
2022-01-01 06:06:19,139.39,130.61806666666666
2022-01-01 06:06:20,137.99,130.5418
2022-01-01 06:06:21,136.9,130.46013333333332
2022-01-01 06:06:22,136.2,130.37343333333334
2022-01-01 06:06:23,135.71,130.28233333333336
2022-01-01 06:06:24,135.23,130.18746666666667
2022-01-01 06:06:25,134.65,130.08970000000002
2022-01-01 06:06:26,133.95,129.98983333333334
2022-01-01 06:06:27,133.25,129.88859999999997
2022-01-01 06:06:28,132.67,129.78676666666667
2022-01-01 06:06:29,132.24,129.6848
2022-01-01 06:06:30,131.93,129.58306666666667
2022-01-01 06:06:31,131.67,129.4817
2022-01-01 06:06:32,131.41,129.38123333333334
2022-01-01 06:06:33,131.06,129.28279999999998
2022-01-01 06:06:34,130.59,129.1887
2022-01-01 06:06:35,129.95,129.10256666666666
2022-01-01 06:06:36,129.2,129.0267
2022-01-01 06:06:37,128.47,128.9588
2022-01-01 06:06:38,127.91,128.8926
2022-01-01 06:06:39,127.52,128.82209999999998
2022-01-01 06:06:40,127.3,128.74553333333336
2022-01-01 06:06:41,127.12,128.66473333333332
2022-01-01 06:06:42,126.89,128.58346666666668
2022-01-01 06:06:43,126.6,128.50483333333335
2022-01-01 06:06:44,126.21,128.43033333333332
2022-01-01 06:06:45,125.78,128.3595
2022-01-01 06:06:46,125.33,128.291
2022-01-01 06:06:47,124.93,128.22349999999997
2022-01-01 06:06:48,124.56,128.15603333333334
2022-01-01 06:06:49,124.21,128.08856666666668
2022-01-01 06:06:50,123.89,128.0216
2022-01-01 06:06:51,123.51,127.9558
2022-01-01 06:06:52,123.13,127.89163333333333
2022-01-01 06:06:53,122.74,127.82926666666667
2022-01-01 06:06:54,122.32,127.7687
2022-01-01 06:06:55,121.9,127.70969999999998
2022-01-01 06:06:56,121.52,127.65209999999999
2022-01-01 06:06:57,121.16,127.5957
2022-01-01 06:06:58,120.85,127.54003333333334
2022-01-01 06:06:59,120.55,127.48463333333333
2022-01-01 06:07:00,120.27,127.4294
2022-01-01 06:07:01,119.97,127.37459999999999
2022-01-01 06:07:02,119.67,127.3207
2022-01-01 06:07:03,119.37,127.2678
2022-01-01 06:07:04,119.08,127.2155
2022-01-01 06:07:05,118.82,127.16333333333333
2022-01-01 06:07:06,118.58,127.1107
2022-01-01 06:07:07,118.38,127.05730000000001
2022-01-01 06:07:08,118.14,127.00303333333335
2022-01-01 06:07:09,117.9,126.94873333333334
2022-01-01 06:07:10,117.63,126.89626666666666
2022-01-01 06:07:11,117.35,126.84723333333332
2022-01-01 06:07:12,117.05,126.80203333333334
2022-01-01 06:07:13,116.74,126.76083333333334
2022-01-01 06:07:14,116.45,126.72586666666665
2022-01-01 06:07:15,116.2,126.70133333333334
2022-01-01 06:07:16,115.99,126.69026666666667
2022-01-01 06:07:17,115.86,126.6919
2022-01-01 06:07:18,115.78,126.70253333333332
2022-01-01 06:07:19,115.77,126.71799999999998
2022-01-01 06:07:20,115.8,126.73606666666666
2022-01-01 06:07:21,115.87,126.75683333333335
2022-01-01 06:07:22,115.9,126.78166666666667
2022-01-01 06:07:23,115.8,126.81176666666666
2022-01-01 06:07:24,115.49,126.8475
2022-01-01 06:07:25,114.98,126.88816666666666
2022-01-01 06:07:26,114.44,126.93263333333334
2022-01-01 06:07:27,113.98,126.98016666666665
2022-01-01 06:07:28,113.67,127.0306
2022-01-01 06:07:29,113.42,127.08456666666667
2022-01-01 06:07:30,113.13,127.14293333333335
2022-01-01 06:07:31,112.75,127.20656666666667
2022-01-01 06:07:32,112.21,127.2761
2022-01-01 06:07:33,111.63,127.35196666666666
2022-01-01 06:07:34,111.35,127.43413333333332
2022-01-01 06:07:35,111.67,127.52243333333332
2022-01-01 06:07:36,112.42,127.61649999999999
2022-01-01 06:07:37,113.27,127.71593333333335
2022-01-01 06:07:38,114.4,127.82026666666667
2022-01-01 06:07:39,116.53,127.92903333333334
2022-01-01 06:07:40,119.77,128.04143333333334
2022-01-01 06:07:41,123.29,128.1564
2022-01-01 06:07:42,125.98,128.27273333333332
2022-01-01 06:07:43,127.44,128.38909999999998
2022-01-01 06:07:44,128.01,128.50463333333335
2022-01-01 06:07:45,128.35,128.61883333333333
2022-01-01 06:07:46,129.01,128.7313
2022-01-01 06:07:47,130.1,128.84199999999998
2022-01-01 06:07:48,131.39,128.95106666666666
2022-01-01 06:07:49,132.57,129.0585
2022-01-01 06:07:50,133.43,129.16303333333332
2022-01-01 06:07:51,134.03,129.26163333333332
2022-01-01 06:07:52,134.56,129.35116666666667
2022-01-01 06:07:53,135.28,129.43216666666666
2022-01-01 06:07:54,136.26,129.50986666666665
2022-01-01 06:07:55,137.45,129.59046666666666
2022-01-01 06:07:56,138.78,129.67723333333333
2022-01-01 06:07:57,140.19,129.76923333333335
2022-01-01 06:07:58,141.68,129.86343333333332
2022-01-01 06:07:59,143.19,129.95600000000002
2022-01-01 06:08:00,144.67,130.04363333333333
2022-01-01 06:08:01,146.1,130.1248
2022-01-01 06:08:02,147.4,130.20003333333335
2022-01-01 06:08:03,148.5,130.27009999999999
2022-01-01 06:08:04,149.4,130.33306666666667
2022-01-01 06:08:05,150.08,130.385
2022-01-01 06:08:06,150.56,130.42326666666668
2022-01-01 06:08:07,150.78,130.44903333333332
2022-01-01 06:08:08,150.74,130.466
2022-01-01 06:08:09,150.5,130.4779
2022-01-01 06:08:10,150.17,130.48659999999998
2022-01-01 06:08:11,149.81,130.49173333333331
2022-01-01 06:08:12,149.38,130.49233333333333
2022-01-01 06:08:13,148.74,130.48746666666665
2022-01-01 06:08:14,147.62,130.4773
2022-01-01 06:08:15,145.75,130.4625
2022-01-01 06:08:16,142.93,130.4437
2022-01-01 06:08:17,139.89,130.42073333333335
2022-01-01 06:08:18,137.99,130.3931
2022-01-01 06:08:19,137.99,130.36046666666667
2022-01-01 06:08:20,139.31,130.3225
2022-01-01 06:08:21,140.73,130.27913333333333
2022-01-01 06:08:22,141.26,130.2301
2022-01-01 06:08:23,140.7,130.17506666666665
2022-01-01 06:08:24,139.4,130.11360000000002
2022-01-01 06:08:25,137.97,130.04556666666667
2022-01-01 06:08:26,136.8,129.971
2022-01-01 06:08:27,136.02,129.89046666666667
2022-01-01 06:08:28,135.55,129.8047
2022-01-01 06:08:29,135.17,129.7145
2022-01-01 06:08:30,134.74,129.6207
2022-01-01 06:08:31,134.18,129.52406666666664
2022-01-01 06:08:32,133.55,129.42533333333333
2022-01-01 06:08:33,132.95,129.3253
2022-01-01 06:08:34,132.45,129.2247
2022-01-01 06:08:35,132.0,129.12380000000002
2022-01-01 06:08:36,131.63,129.02283333333332
2022-01-01 06:08:37,131.3,128.92196666666666
2022-01-01 06:08:38,130.94,128.8217
2022-01-01 06:08:39,130.48,128.72323333333333
2022-01-01 06:08:40,129.93,128.629
2022-01-01 06:08:41,129.29,128.5425
2022-01-01 06:08:42,128.65,128.4657333333333
2022-01-01 06:08:43,128.07,128.39646666666667
2022-01-01 06:08:44,127.59,128.3286666666667
2022-01-01 06:08:45,127.24,128.25683333333333
2022-01-01 06:08:46,126.95,128.17923333333334
2022-01-01 06:08:47,126.66,128.0977
2022-01-01 06:08:48,126.36,128.01576666666665
2022-01-01 06:08:49,126.01,127.93626666666668
2022-01-01 06:08:50,125.61,127.86056666666668
2022-01-01 06:08:51,125.17,127.78829999999999
2022-01-01 06:08:52,124.72,127.71840000000002
2022-01-01 06:08:53,124.26,127.64969999999998
2022-01-01 06:08:54,123.8,127.58159999999998
2022-01-01 06:08:55,123.32,127.51419999999999
2022-01-01 06:08:56,122.84,127.4481
2022-01-01 06:08:57,122.4,127.38386666666665
2022-01-01 06:08:58,122.02,127.32173333333333
2022-01-01 06:08:59,121.7,127.26156666666667
2022-01-01 06:09:00,121.38,127.20303333333335
2022-01-01 06:09:01,121.06,127.14569999999999
2022-01-01 06:09:02,120.7,127.08883333333334
2022-01-01 06:09:03,120.3,127.03173333333332
2022-01-01 06:09:04,119.91,126.9741
2022-01-01 06:09:05,119.55,126.91616666666665
2022-01-01 06:09:06,119.24,126.85883333333334
2022-01-01 06:09:07,118.96,126.80283333333333
2022-01-01 06:09:08,118.67,126.74843333333335
2022-01-01 06:09:09,118.38,126.695
2022-01-01 06:09:10,118.05,126.64156666666668
2022-01-01 06:09:11,117.72,126.58709999999999
2022-01-01 06:09:12,117.38,126.53119999999998
2022-01-01 06:09:13,117.08,126.47486666666667
2022-01-01 06:09:14,116.8,126.42023333333333
2022-01-01 06:09:15,116.51,126.36913333333332
2022-01-01 06:09:16,116.26,126.32199999999999
2022-01-01 06:09:17,115.99,126.27976666666667
2022-01-01 06:09:18,115.72,126.24546666666666
2022-01-01 06:09:19,115.46,126.22306666666667
2022-01-01 06:09:20,115.22,126.21423333333335
2022-01-01 06:09:21,115.04,126.2168
2022-01-01 06:09:22,114.96,126.2268
2022-01-01 06:09:23,114.95,126.24073333333334
2022-01-01 06:09:24,114.99,126.25719999999998
2022-01-01 06:09:25,115.08,126.277
2022-01-01 06:09:26,115.19,126.30163333333333
2022-01-01 06:09:27,115.2,126.33196666666666
2022-01-01 06:09:28,114.99,126.36789999999998
2022-01-01 06:09:29,114.58,126.4083
2022-01-01 06:09:30,114.06,126.45206666666668
2022-01-01 06:09:31,113.58,126.49866666666667
2022-01-01 06:09:32,113.24,126.54836666666665
2022-01-01 06:09:33,113.01,126.60186666666665
2022-01-01 06:09:34,112.81,126.66010000000001
2022-01-01 06:09:35,112.52,126.72376666666668
2022-01-01 06:09:36,112.11,126.79323333333333
2022-01-01 06:09:37,111.58,126.8686
2022-01-01 06:09:38,111.2,126.94980000000001
2022-01-01 06:09:39,111.29,127.0368
2022-01-01 06:09:40,111.87,127.12943333333334
2022-01-01 06:09:41,112.6,127.22746666666666
2022-01-01 06:09:42,113.43,127.33046666666667
2022-01-01 06:09:43,114.94,127.43780000000001
2022-01-01 06:09:44,117.72,127.54853333333332
2022-01-01 06:09:45,121.38,127.66163333333333
2022-01-01 06:09:46,124.81,127.77599999999998
2022-01-01 06:09:47,127.09,127.89076666666665
2022-01-01 06:09:48,128.14,128.00526666666664
2022-01-01 06:09:49,128.53,128.11909999999997
2022-01-01 06:09:50,128.95,128.23193333333333
2022-01-01 06:09:51,129.8,128.34326666666666
2022-01-01 06:09:52,131.02,128.45229999999998
2022-01-01 06:09:53,132.36,128.55773333333335
2022-01-01 06:09:54,133.48,128.65756666666667
2022-01-01 06:09:55,134.26,128.7493
2022-01-01 06:09:56,134.82,128.83229999999998
2022-01-01 06:09:57,135.37,128.90980000000002
2022-01-01 06:09:58,136.1,128.98763333333335
2022-01-01 06:09:59,137.12,129.06993333333335
2022-01-01 06:10:00,138.39,129.15733333333333
2022-01-01 06:10:01,139.83,129.24779999999998
2022-01-01 06:10:02,141.37,129.33833333333334
2022-01-01 06:10:03,142.89,129.42693333333335
2022-01-01 06:10:04,144.33,129.51306666666667
2022-01-01 06:10:05,145.67,129.59616666666668
2022-01-01 06:10:06,146.92,129.6752
2022-01-01 06:10:07,148.07,129.74970000000002
2022-01-01 06:10:08,149.07,129.81983333333335
2022-01-01 06:10:09,149.86,129.88466666666667
2022-01-01 06:10:10,150.38,129.9406
2022-01-01 06:10:11,150.62,129.9838
2022-01-01 06:10:12,150.54,130.01343333333332
2022-01-01 06:10:13,150.27,130.03236666666666
2022-01-01 06:10:14,149.89,130.0448
2022-01-01 06:10:15,149.45,130.0538
2022-01-01 06:10:16,148.96,130.06029999999998
2022-01-01 06:10:17,148.41,130.06343333333334
2022-01-01 06:10:18,147.64,130.06176666666667
2022-01-01 06:10:19,146.28,130.05426666666665
2022-01-01 06:10:20,143.92,130.04076666666668
2022-01-01 06:10:21,140.68,130.0218
2022-01-01 06:10:22,137.75,129.9982
2022-01-01 06:10:23,136.47,129.9706
2022-01-01 06:10:24,137.09,129.93913333333333
2022-01-01 06:10:25,138.6,129.90343333333334
2022-01-01 06:10:26,139.72,129.86316666666664
2022-01-01 06:10:27,139.8,129.81793333333331
2022-01-01 06:10:28,138.88,129.76729999999998
2022-01-01 06:10:29,137.5,129.71066666666667
2022-01-01 06:10:30,136.19,129.64776666666668
2022-01-01 06:10:31,135.2,129.57850000000002
2022-01-01 06:10:32,134.61,129.50306666666665
2022-01-01 06:10:33,134.26,129.42206666666667
2022-01-01 06:10:34,133.97,129.33623333333335
2022-01-01 06:10:35,133.59,129.24633333333333
2022-01-01 06:10:36,133.1,129.153
2022-01-01 06:10:37,132.55,129.0568
2022-01-01 06:10:38,132.0,128.95846666666668
2022-01-01 06:10:39,131.47,128.85876666666667
2022-01-01 06:10:40,130.97,128.7585
2022-01-01 06:10:41,130.57,128.65803333333332
2022-01-01 06:10:42,130.26,128.55753333333334
2022-01-01 06:10:43,130.01,128.45729999999998
2022-01-01 06:10:44,129.71,128.35806666666667
2022-01-01 06:10:45,129.28,128.26143333333334
2022-01-01 06:10:46,128.67,128.16989999999998
2022-01-01 06:10:47,127.97,128.08666666666667
2022-01-01 06:10:48,127.36,128.01253333333332
2022-01-01 06:10:49,126.91,127.94383333333334
2022-01-01 06:10:50,126.66,127.87423333333335
2022-01-01 06:10:51,126.49,127.79940000000002
2022-01-01 06:10:52,126.33,127.71896666666667
2022-01-01 06:10:53,126.09,127.63596666666668
2022-01-01 06:10:54,125.75,127.55396666666667
2022-01-01 06:10:55,125.34,127.47543333333333
2022-01-01 06:10:56,124.94,127.40079999999999
2022-01-01 06:10:57,124.56,127.3292
2022-01-01 06:10:58,124.2,127.2594
2022-01-01 06:10:59,123.86,127.19040000000001
2022-01-01 06:11:00,123.5,127.12186666666666
2022-01-01 06:11:01,123.11,127.05399999999999
2022-01-01 06:11:02,122.71,126.98733333333332
2022-01-01 06:11:03,122.31,126.92216666666664
2022-01-01 06:11:04,121.9,126.85853333333333
2022-01-01 06:11:05,121.52,126.79633333333334
2022-01-01 06:11:06,121.13,126.73556666666668
2022-01-01 06:11:07,120.76,126.67603333333332
2022-01-01 06:11:08,120.39,126.61776666666667
2022-01-01 06:11:09,120.04,126.56079999999999
2022-01-01 06:11:10,119.72,126.50526666666664
2022-01-01 06:11:11,119.37,126.45076666666668
2022-01-01 06:11:12,119.02,126.39696666666669
2022-01-01 06:11:13,118.69,126.34346666666667
2022-01-01 06:11:14,118.36,126.29026666666667
2022-01-01 06:11:15,118.03,126.23746666666666
2022-01-01 06:11:16,117.7,126.18503333333334
2022-01-01 06:11:17,117.38,126.13283333333335
2022-01-01 06:11:18,117.03,126.08063333333334
2022-01-01 06:11:19,116.68,126.028
2022-01-01 06:11:20,116.31,125.97469999999998
2022-01-01 06:11:21,115.93,125.92140000000002
2022-01-01 06:11:22,115.59,125.86996666666666
2022-01-01 06:11:23,115.28,125.82216666666665
2022-01-01 06:11:24,115.01,125.77863333333335
2022-01-01 06:11:25,114.82,125.74029999999999
2022-01-01 06:11:26,114.68,125.7104
2022-01-01 06:11:27,114.61,125.69303333333335
2022-01-01 06:11:28,114.62,125.68970000000002
2022-01-01 06:11:29,114.68,125.69799999999998
2022-01-01 06:11:30,114.73,125.71333333333334
2022-01-01 06:11:31,114.61,125.73196666666668
2022-01-01 06:11:32,114.28,125.75246666666666
2022-01-01 06:11:33,113.77,125.77573333333333
2022-01-01 06:11:34,113.21,125.80333333333333
2022-01-01 06:11:35,112.75,125.8362
2022-01-01 06:11:36,112.4,125.87426666666666
2022-01-01 06:11:37,112.15,125.91649999999998
2022-01-01 06:11:38,111.88,125.96176666666666
2022-01-01 06:11:39,111.49,126.00946666666668
2022-01-01 06:11:40,110.96,126.0599
2022-01-01 06:11:41,110.35,126.11390000000002
2022-01-01 06:11:42,109.99,126.17243333333334
2022-01-01 06:11:43,110.21,126.2363
2022-01-01 06:11:44,110.88,126.30593333333333
2022-01-01 06:11:45,111.64,126.38153333333334
2022-01-01 06:11:46,112.66,126.46289999999999
2022-01-01 06:11:47,114.64,126.54973333333335
2022-01-01 06:11:48,117.84,126.64176666666667
2022-01-01 06:11:49,121.56,126.73883333333332
2022-01-01 06:11:50,124.66,126.84049999999998
2022-01-01 06:11:51,126.51,126.94606666666667
2022-01-01 06:11:52,127.31,127.05473333333335
2022-01-01 06:11:53,127.68,127.16533333333335
2022-01-01 06:11:54,128.26,127.27683333333331
2022-01-01 06:11:55,129.29,127.38813333333334
2022-01-01 06:11:56,130.62,127.49829999999999
2022-01-01 06:11:57,131.94,127.60686666666666
2022-01-01 06:11:58,132.97,127.71396666666668
2022-01-01 06:11:59,133.68,127.82020000000001
2022-01-01 06:12:00,134.25,127.92593333333333
2022-01-01 06:12:01,134.88,128.0302
